theta_1_t,d_theta_1_t,q_1_t,theta_2_t,d_theta_2_t,q_2_t
-0.000988333,0,-2.44042e-05,-0.183253,0.0290741,0.176456
-0.000988333,0,-4.83727e-05,-0.183108,0.0377963,0.176216
-0.000988333,0,-4.83727e-05,-0.182963,0.0377963,0.176037
-0.000988333,0,-3.63884e-05,-0.182817,0.0552407,0.175785
-0.000988333,0,-3.63884e-05,-0.182672,0.0290741,0.175569
-0.000988333,0,-3.63884e-05,-0.182468,0.0377963,0.175354
-0.000988333,0,-2.44042e-05,-0.182352,0.0465185,0.175114
-0.000988333,0,-2.44042e-05,-0.182149,0.014537,0.174874
-0.000988333,0,-3.63884e-05,-0.182003,0.0232593,0.174599
-0.000988333,0,-2.44042e-05,-0.181829,0.0697778,0.174311
-0.000988333,0,-3.63884e-05,-0.181625,0.0872222,0.173963
-0.000988333,0,-3.63884e-05,-0.181422,0.0785,0.17364
-0.000988333,0,-3.63884e-05,-0.181189,0.0785,0.17334
-0.000988333,0,-3.63884e-05,-0.180957,0.0872222,0.173053
-0.000988333,0,-3.63884e-05,-0.180666,0.093037,0.172705
-0.000988333,0,-2.44042e-05,-0.180375,0.110481,0.172405
-0.000988333,0,-2.44042e-05,-0.180055,0.125019,0.172058
-0.000988333,0,-3.63884e-05,-0.179677,0.125019,0.171734
-0.000988333,0,-2.44042e-05,-0.17927,0.165722,0.171411
-0.000988333,0,-3.63884e-05,-0.178805,0.188981,0.17098
-0.000988333,0,-3.63884e-05,-0.178224,0.229685,0.170488
-0.000988333,0,-3.63884e-05,-0.177642,0.252944,0.169937
-0.000988333,0,-3.63884e-05,-0.176915,0.30237,0.16929
-0.000988333,0,-3.63884e-05,-0.176101,0.366333,0.168642
-0.000988333,0,-3.63884e-05,-0.174996,0.444833,0.167923
-0.000988333,0,-2.44042e-05,-0.17363,0.534963,0.167204
-0.000988333,0,-2.44042e-05,-0.17206,0.596019,0.166378
-0.000988333,0,-2.44042e-05,-0.170228,0.659981,0.165491
-0.000988333,0,-3.63884e-05,-0.168251,0.691963,0.16446
-0.000988333,0,-3.63884e-05,-0.166187,0.741389,0.163249
-0.000988333,0,-3.63884e-05,-0.163919,0.732667,0.162027
-0.000988333,0,-3.63884e-05,-0.161768,0.71813,0.160625
-0.000988333,0,-2.44042e-05,-0.159674,0.654167,0.159007
-0.000988333,0,-3.63884e-05,-0.157668,0.596019,0.157281
-0.000988333,0,-3.63884e-05,-0.155924,0.534963,0.156047
-0.000988333,0,-2.44042e-05,-0.154441,0.508796,0.154058
-0.000988333,0,-3.63884e-05,-0.153133,0.462278,0.151936
-0.000988333,0,-2.44042e-05,-0.151679,0.485537,0.149815
-0.000988333,0,-3.63884e-05,-0.150283,0.508796,0.147634
-0.000988333,0,-2.44042e-05,-0.148772,0.566944,0.145501
-0.000988333,0,-3.63884e-05,-0.147202,0.645444,0.143248
-0.000988333,0,-3.63884e-05,-0.145225,0.764648,0.141043
-0.000988333,0,-2.44042e-05,-0.14287,0.860593,0.138826
-0.000988333,0,-2.44042e-05,-0.140515,0.901296,0.136525
-0.000988333,0,-3.63884e-05,-0.137723,0.892574,0.134211
-0.000988333,0,-3.63884e-05,-0.13502,0.860593,0.131839
-0.000988333,0,-3.63884e-05,-0.132316,0.732667,0.129406
-0.000988333,0,-3.63884e-05,-0.130135,0.668704,0.126949
-0.000988333,0,-3.63884e-05,-0.128187,0.636722,0.124516
-0.000988333,0,-3.63884e-05,-0.126268,0.636722,0.122096
-0.000988333,0,-3.63884e-05,-0.124378,0.659981,0.119723
-0.000988333,0,-3.63884e-05,-0.12243,0.700685,0.117374
-0.000988333,0,-4.83727e-05,-0.120308,0.723944,0.115097
-0.000988333,0,-2.44042e-05,-0.118244,0.814074,0.112868
-0.000988333,0,-3.63884e-05,-0.115627,0.947815,0.110698
-0.000988333,0,-3.63884e-05,-0.112981,1.01178,0.108613
-0.000988333,0,-3.63884e-05,-0.110103,0.973981,0.106588
-0.000988333,0,-3.63884e-05,-0.106847,0.947815,0.104682
-0.000988333,0,-3.63884e-05,-0.103968,0.846056,0.102801
-0.000988333,0,-3.63884e-05,-0.101381,0.764648,0.100991
-0.000988333,0,-3.63884e-05,-0.0990549,0.723944,0.0991579
-0.000988333,0,-3.63884e-05,-0.0968743,0.723944,0.0974678
-0.000988333,0,-3.63884e-05,-0.094781,0.732667,0.095838
-0.000988333,0,-2.44042e-05,-0.0924841,0.750111,0.094328
-0.000988333,0,-2.44042e-05,-0.0903617,0.764648,0.0928898
-0.000988333,0,-3.63884e-05,-0.088094,0.79663,0.0915236
-0.000988333,0,-3.63884e-05,-0.0856227,0.79663,0.0902773
-0.000988333,0,-2.44042e-05,-0.0831223,0.709407,0.0890789
-0.000988333,0,-3.63884e-05,-0.081058,0.572759,0.0879406
-0.000988333,0,-3.63884e-05,-0.0793717,0.389593,0.0868381
-0.000988333,0,-3.63884e-05,-0.0780053,0.279111,0.0857712
-0.000988333,0,-3.63884e-05,-0.0770749,0.165722,0.0847528
-0.000988333,0,-3.63884e-05,-0.0765516,0.093037,0.0837701
-0.000988333,0,-3.63884e-05,-0.0762899,0.00581481,0.082871
-0.000988333,0,-3.63884e-05,-0.0762027,-0.0552407,0.0820204
-0.000988333,0,-3.63884e-05,-0.0762899,-0.0232593,0.081361
-0.000988333,0,-2.44042e-05,-0.0764643,-0.00581481,0.0807378
-0.000988333,0,-3.63884e-05,-0.0765806,0,0.0802105
-0.000988333,0,-3.63884e-05,-0.0766969,0,0.0797674
-0.000988333,0,-2.44042e-05,-0.076726,0,0.0794318
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.079108
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0789162
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.0787005
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.078569
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0784252
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.078317
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.0782574
-0.000988333,0,-4.83727e-05,-0.0767551,0,0.0781732
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0781732
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.0780773
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0780896
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0781013
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0780417
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.0780417
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0780534
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0780656
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0780417
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0780773
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0780294
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.0780294
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.0779937
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0779096
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0778499
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0777061
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.07755
-0.000988333,0,-2.44042e-05,-0.0767551,0,0.0773945
-0.000988333,0,-4.83727e-05,-0.0767551,0,0.0771905
-0.000988333,0,-3.63884e-05,-0.0767551,0,0.0769029
-0.000988333,0,-3.63884e-05,-0.0767551,0.0290741,0.0766392
-0.000988333,0,-2.44042e-05,-0.076726,0,0.0763399
-0.000988333,0,-3.63884e-05,-0.076726,0,0.0759921
-0.000988333,0,-2.44042e-05,-0.076726,0,0.0756208
-0.000988333,0,-3.63884e-05,-0.0766969,0,0.0752134
-0.000988333,0,-3.63884e-05,-0.0766969,0,0.0748059
-0.000988333,0,-3.63884e-05,-0.0766388,0,0.0743745
-0.000988333,0,-3.63884e-05,-0.0766388,0,0.0739548
-0.000988333,0,-3.63884e-05,-0.0765806,0,0.0734877
-0.000988333,0,-3.63884e-05,-0.0765806,0,0.0731042
-0.000988333,0,-3.63884e-05,-0.076348,0,0.0713182
-0.000988333,0,-4.83727e-05,-0.0762899,0,0.0710306
-0.000988333,0,-3.63884e-05,-0.0762317,0,0.070719
-0.000988333,0,-3.63884e-05,-0.0761736,0,0.0704197
-0.000988333,0,-2.44042e-05,-0.0761154,0,0.0701917
-0.000988333,0,-3.63884e-05,-0.0760573,0.0232593,0.0699041
-0.000988333,0,-3.63884e-05,-0.0759701,0.0552407,0.0696527
-0.000988333,0,-3.63884e-05,-0.0758538,0.0377963,0.0694487
-0.000988333,0,-3.63884e-05,-0.0757666,0.00581481,0.0692213
-0.000988333,0,-2.44042e-05,-0.0756503,0.0552407,0.0689933
-0.000988333,0,-3.63884e-05,-0.0755049,0.0697778,0.0687536
-0.000988333,0,-2.44042e-05,-0.0753304,0.0465185,0.0685502
-0.000988333,0,-2.44042e-05,-0.0751851,0.0697778,0.0683344
-0.000988333,0,-3.63884e-05,-0.0750106,0.0785,0.0681065
-0.000988333,0,-3.63884e-05,-0.0748071,0.0785,0.0678908
-0.000988333,0,-3.63884e-05,-0.0745745,0.0785,0.0676271
-0.000988333,0,-3.63884e-05,-0.074371,0.0872222,0.0675073
-0.000988333,0,-3.63884e-05,-0.0742256,0.0610556,0.0672915
-0.000988333,0,-3.63884e-05,-0.073964,0.110481,0.0670401
-0.000988333,0,-2.44042e-05,-0.0736441,0.119204,0.0668361
-0.000988333,0,-2.44042e-05,-0.0733825,0.125019,0.0666087
-0.000988333,0,-2.44042e-05,-0.0730336,0.125019,0.066369
-0.000988333,0,-3.63884e-05,-0.0726556,0.133741,0.0661171
-0.000988333,0,-2.44042e-05,-0.0722777,0.157,0.0658774
-0.000988333,0,-3.63884e-05,-0.0718706,0.174444,0.065602
-0.000988333,0,-3.63884e-05,-0.0713473,0.183167,0.0653144
-0.000988333,0,-3.63884e-05,-0.0707367,0.220963,0.0650145
-0.000988333,0,-3.63884e-05,-0.070068,0.270389,0.0646912
-0.000988333,0,-3.63884e-05,-0.0692249,0.30237,0.0643434
-0.000988333,0,-3.63884e-05,-0.0683527,0.343074,0.0639599
-0.000988333,0,-3.63884e-05,-0.067306,0.357611,0.0635168
-0.000988333,0,-3.63884e-05,-0.0662012,0.398315,0.0630012
-0.000988333,0,-3.63884e-05,-0.0650673,0.412852,0.0624382
-0.000988333,0,-3.63884e-05,-0.0638171,0.453556,0.0618507
-0.000988333,0,-2.44042e-05,-0.0624506,0.485537,0.0611199
-0.000988333,0,-3.63884e-05,-0.061026,0.508796,0.060305
-0.000988333,0,-3.63884e-05,-0.059456,0.566944,0.0594661
-0.000988333,0,-3.63884e-05,-0.0578279,0.590204,0.0584834
-0.000988333,0,-2.44042e-05,-0.0561706,0.566944,0.0574165
-0.000988333,0,-3.63884e-05,-0.0543099,0.485537,0.0562783
-0.000988333,0,-3.63884e-05,-0.0528562,0.38087,0.0549957
-0.000988333,0,-3.63884e-05,-0.0515769,0.293648,0.0536418
-0.000988333,0,-3.63884e-05,-0.0506466,0.197704,0.0522516
-0.000988333,0,-2.44042e-05,-0.0500069,0.133741,0.0508135
-0.000988333,0,-3.63884e-05,-0.0495999,0.093037,0.0493275
-0.000988333,0,-3.63884e-05,-0.0493382,0.0552407,0.0478771
-0.000988333,0,-3.63884e-05,-0.0491929,0.00581481,0.0464992
-0.000988333,0,-2.44042e-05,-0.0491056,0.0232593,0.0451926
-0.000988333,0,-3.63884e-05,-0.0490475,0,0.0440065
-0.000988333,0,-3.63884e-05,-0.0489893,0,0.0429636
-0.000988333,0,-3.63884e-05,-0.0489312,0.0697778,0.042041
-0.000988333,0,-3.63884e-05,-0.048844,0.0785,0.0412741
-0.000988333,0,-3.63884e-05,-0.0486986,0.0610556,0.0406269
-0.000988333,0,-3.63884e-05,-0.0485532,0.0785,0.0401353
-0.000988333,0,-3.63884e-05,-0.0483497,0.0785,0.0398237
-0.000988333,0,-2.44042e-05,-0.0481171,0.0872222,0.0395483
-0.000988333,0,-3.63884e-05,-0.0478845,0.0872222,0.0394162
-0.000988333,0,-3.63884e-05,-0.0475647,0.110481,0.0394162
-0.000988333,0,-3.63884e-05,-0.0472449,0.119204,0.0395244
-0.000988333,0,-2.44042e-05,-0.0468669,0.119204,0.0396559
-0.000988333,0,-3.63884e-05,-0.046489,0.125019,0.0398956
-0.000988333,0,-2.44042e-05,-0.0461401,0.093037,0.0401832
-0.000988333,0,-3.63884e-05,-0.0458203,0.0872222,0.0405188
-0.000988333,0,-3.63884e-05,-0.0455295,0.0785,0.0409385
-0.000988333,0,-3.63884e-05,-0.0452969,0.014537,0.041346
-0.000988333,0,-2.44042e-05,-0.0450934,0.0552407,0.0418131
-0.000988333,0,-3.63884e-05,-0.044948,0,0.0422924
-0.000988333,0,-3.63884e-05,-0.0448899,0.0610556,0.0427958
-0.000988333,0,-3.63884e-05,-0.0448608,0,0.0432874
-0.000988333,0,-2.44042e-05,-0.0448608,0,0.0438025
-0.000988333,0,-3.63884e-05,-0.0448899,0,0.0442701
-0.000988333,0,-3.63884e-05,-0.044919,0,0.0447372
-0.000988333,0,-3.63884e-05,-0.044919,0,0.0451687
-0.000988333,0,-2.44042e-05,-0.044919,-0.0377963,0.0455761
-0.000988333,0,-2.44042e-05,-0.044948,0,0.0459117
-0.000988333,0,-3.63884e-05,-0.044948,0,0.0461876
-0.000988333,0,-3.63884e-05,-0.044948,0,0.046463
-0.000988333,0,-2.44042e-05,-0.044948,0,0.0466307
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0467506
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0468465
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0468827
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0468827
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0468108
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0467266
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0465349
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0463671
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0463074
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0461753
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0460198
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0458158
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0456241
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0454083
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0452049
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0449652
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0447255
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0445098
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.044366
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.044186
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0440182
-0.000988333,0,-4.83727e-05,-0.0449771,0,0.0439346
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0438983
-0.000988333,0,-4.83727e-05,-0.0449771,0,0.0437907
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0438025
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0438025
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0438387
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0438744
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0439106
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0439585
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0439942
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0439702
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0439942
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0439585
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0438626
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0438025
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0436107
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0435271
-0.000988333,0,-2.44042e-05,-0.0449771,0,0.0433231
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0431313
-0.000988333,0,-3.63884e-05,-0.0449771,0,0.0428917
-0.000988333,0,-3.63884e-05,-0.044948,0,0.0426759
-0.000988333,0,-2.44042e-05,-0.044948,0,0.0424363
-0.000988333,0,-2.44042e-05,-0.044948,0,0.0421609
-0.000988333,0,-2.44042e-05,-0.044948,0.00581481,0.0418972
-0.000988333,0,-3.63884e-05,-0.0448899,0,0.0415856
-0.000988333,0,-3.63884e-05,-0.0448899,0,0.041298
-0.000988333,0,-3.63884e-05,-0.0448899,0,0.0410221
-0.000988333,0,-3.63884e-05,-0.0448608,0,0.0407585
-0.000988333,0,-3.63884e-05,-0.0448608,0,0.0404112
-0.000988333,0,-2.44042e-05,-0.0448317,0.0465185,0.0401475
-0.000988333,0,-2.44042e-05,-0.0448027,0.014537,0.0398599
-0.000988333,0,-3.63884e-05,-0.0447736,0,0.039584
-0.000988333,0,-2.44042e-05,-0.0447154,0.00581481,0.0392724
-0.000988333,0,-2.44042e-05,-0.0446573,0.0610556,0.0390327
-0.000988333,0,-3.63884e-05,-0.0445701,0.0552407,0.0387691
-0.000988333,0,-3.63884e-05,-0.0444538,0.0465185,0.0385177
-0.000988333,0,-3.63884e-05,-0.0443084,0.0785,0.0382061
-0.000988333,0,-3.63884e-05,-0.044134,0.0610556,0.0379781
-0.000988333,0,-3.63884e-05,-0.0438723,0.101759,0.0377028
-0.000988333,0,-2.44042e-05,-0.0435816,0.110481,0.0374508
-0.000988333,0,-2.44042e-05,-0.0432617,0.133741,0.0371872
-0.000988333,0,-2.44042e-05,-0.0428547,0.165722,0.0368878
-0.000988333,0,-3.63884e-05,-0.0423895,0.188981,0.0366119
-0.000988333,0,-2.44042e-05,-0.041779,0.229685,0.0363003
-0.000988333,0,-3.63884e-05,-0.0410521,0.284926,0.0358812
-0.000988333,0,-3.63884e-05,-0.040209,0.32563,0.0354614
-0.000988333,0,-3.63884e-05,-0.0391914,0.357611,0.0349581
-0.000988333,0,-3.63884e-05,-0.0380866,0.439019,0.0343951
-0.000988333,0,-3.63884e-05,-0.0368073,0.453556,0.0337
-0.000988333,0,-3.63884e-05,-0.0354117,0.444833,0.0329448
-0.000988333,0,-2.44042e-05,-0.0340162,0.508796,0.0321059
-0.000988333,0,-3.63884e-05,-0.0324462,0.471,0.0311114
-0.000988333,0,-3.63884e-05,-0.0295969,0.485537,0.02917
-0.000988333,0,-3.63884e-05,-0.0284921,0.462278,0.0278997
-0.000988333,0,-3.63884e-05,-0.0269512,0.407037,0.0264733
-0.000988333,0,-2.44042e-05,-0.0257882,0.343074,0.0250352
-0.000988333,0,-3.63884e-05,-0.0248288,0.279111,0.0240407
-0.000988333,0,-2.44042e-05,-0.0242764,0.270389,0.0229978
-0.000988333,0,-2.44042e-05,-0.023753,0.206426,0.0219795
-0.000988333,0,-3.63884e-05,-0.0230843,0.197704,0.0203975
-0.000988333,0,-3.63884e-05,-0.0226191,0.183167,0.0188992
-0.000988333,0,-3.63884e-05,-0.0220377,0.188981,0.0173892
-0.000988333,0,-3.63884e-05,-0.0215143,0.188981,0.0159751
-0.000988333,0,-3.63884e-05,-0.0208747,0.220963,0.0146329
-0.000988333,0,-3.63884e-05,-0.0202641,0.252944,0.0134344
-0.000988333,0,-3.63884e-05,-0.019421,0.30237,0.012236
-0.000988333,0,-3.63884e-05,-0.0185197,0.366333,0.0111814
-0.000988333,0,-2.44042e-05,-0.017444,0.407037,0.010187
-0.000988333,0,-3.63884e-05,-0.0161647,0.462278,0.00922824
-0.000988333,0,-3.63884e-05,-0.0148273,0.508796,0.00832916
-0.000988333,0,-3.63884e-05,-0.0131119,0.596019,0.00747854
-0.000988333,0,-3.63884e-05,-0.0116001,0.628,0.00656774
-0.000988333,0,-3.63884e-05,-0.00973933,0.723944,0.00568091
-0.000988333,0,-3.63884e-05,-0.00761693,0.764648,0.00477011
-0.000988333,0,-3.63884e-05,-0.00537822,0.755926,0.0037874
-0.000988333,0,-2.44042e-05,-0.00319767,0.691963,0.00275676
-0.000988333,0,-3.63884e-05,-0.000958963,0.668704,0.00161799
-0.000988333,0,-2.44042e-05,0.00113437,0.604741,0.000407849
-0.000988333,0,-2.44042e-05,0.00290789,0.508796,0.00024007
-0.000988333,0,-3.63884e-05,0.00459419,0.407037,0.000611315
-0.000988333,0,-3.63884e-05,0.0058153,0.311093,0.000264038
-0.000988333,0,-2.44042e-05,0.00677474,0.229685,1.21034e-05
-0.000988333,0,-2.44042e-05,0.00744344,0.151185,0.000107977
-0.000988333,0,-2.44042e-05,0.00787956,0.0610556,7.22909e-05
-0.000988333,0,-3.63884e-05,0.00814122,0,8.40088e-05
-0.000988333,0,-2.44042e-05,0.00814122,-0.0785,1.21034e-05
-0.000988333,0,-2.44042e-05,0.008054,-0.0697778,2.4354e-05
-0.000988333,0,-2.44042e-05,0.00787956,-0.0785,3.60719e-05
-0.000988333,0,-2.44042e-05,0.00767604,-0.0872222,3.8553e-07
-0.000988333,0,-3.63884e-05,0.00750159,-0.0232593,1.21034e-05
-0.000988333,0,-3.63884e-05,0.00729807,-0.0552407,3.8553e-07
-0.000988333,0,-3.63884e-05,0.00709456,-0.0785,3.8553e-07
-0.000988333,0,-2.44042e-05,0.00692011,-0.0872222,2.4354e-05
-0.000988333,0,-4.83727e-05,0.00668752,-0.0465185,3.60719e-05
-0.000988333,0,-3.63884e-05,0.006484,-0.0610556,2.4354e-05
-0.000988333,0,-3.63884e-05,0.00628048,-0.093037,6.00403e-05
-0.000988333,0,-2.44042e-05,0.00601881,-0.0552407,7.22909e-05
-0.000988333,0,-2.44042e-05,0.00587344,-0.0610556,6.00403e-05
-0.000988333,0,-3.63884e-05,0.00564085,-0.0290741,9.62593e-05
-0.000988333,0,-2.44042e-05,0.00549548,-0.0290741,0.000107977
-0.000988333,0,-3.63884e-05,0.00535011,-0.0377963,8.40088e-05
-0.000988333,0,-2.44042e-05,0.00523381,0,9.62593e-05
-0.000988333,0,-2.44042e-05,0.00514659,0,0.000144196
-0.000988333,0,-2.44042e-05,0.00508844,0,0.000155914
-0.000988333,0,-2.44042e-05,0.00505937,-0.014537,0.000144196
-0.000988333,0,-3.63884e-05,0.0050303,0,0.000179883
-0.000988333,0,-2.44042e-05,0.0050303,0,0.000192133
-0.000988333,0,-2.44042e-05,0.0050303,0,0.000203851
-0.000988333,0,-3.63884e-05,0.0050303,0,0.000203851
-0.000988333,0,-3.63884e-05,0.0050303,0,0.00024007
-0.000988333,0,-2.44042e-05,0.0050303,0,0.000288007
-0.000988333,0,-3.63884e-05,0.0050303,0,0.000383881
-0.000988333,0,-2.44042e-05,0.0050303,0,0.000491472
-0.000988333,0,-3.63884e-05,0.0050303,0,0.000719439
-0.000988333,0,-3.63884e-05,0.0050303,0,0.00100706
-0.000988333,0,-3.63884e-05,0.0050303,0,0.00137831
-0.000988333,0,-3.63884e-05,0.0050303,0,0.00179802
-0.000988333,0,-3.63884e-05,0.00497215,0,0.00237326
-0.000988333,0,-3.63884e-05,0.004914,-0.00581481,0.00303213
-0.000988333,0,-3.63884e-05,0.00482678,-0.0697778,0.00377515
-0.000988333,0,-3.63884e-05,0.00465233,-0.0785,0.00461405
-0.000988333,0,-3.63884e-05,0.00439067,-0.110481,0.00552485
-0.000988333,0,-3.63884e-05,0.00407085,-0.119204,0.00648358
-0.000988333,0,-3.63884e-05,0.00363474,-0.157,0.0075382
-0.000988333,0,-2.44042e-05,0.00316956,-0.220963,0.00864075
-0.000988333,0,-3.63884e-05,0.00250085,-0.252944,0.00980348
-0.000988333,0,-2.44042e-05,0.00180307,-0.279111,0.0110498
-0.000988333,0,-2.44042e-05,0.000989,-0.293648,0.0122722
-0.000988333,0,-2.44042e-05,2.95556e-05,-0.30237,0.0136384
-0.000988333,0,-3.63884e-05,-0.000900815,-0.316907,0.0150643
-0.000988333,0,-3.63884e-05,-0.0020347,-0.348889,0.0165386
-0.000988333,0,-3.63884e-05,-0.00287785,-0.389593,0.0180843
-0.000988333,0,-2.44042e-05,-0.00398267,-0.398315,0.0197142
-0.000988333,0,-3.63884e-05,-0.00520378,-0.412852,0.0213563
-0.000988333,0,-3.63884e-05,-0.00648304,-0.398315,0.023058
-0.000988333,0,-3.63884e-05,-0.0077623,-0.389593,0.0249153
-0.000988333,0,-3.63884e-05,-0.00883804,-0.38087,0.0268088
-0.000988333,0,-3.63884e-05,-0.0100301,-0.334352,0.0286784
-0.000988333,0,-3.63884e-05,-0.011164,-0.38087,0.0306198
-0.000988333,0,-2.44042e-05,-0.0122688,-0.407037,0.0326332
-0.000988333,0,-3.63884e-05,-0.013548,-0.476815,0.0346108
-0.000988333,0,-2.44042e-05,-0.0148564,-0.558222,0.0366002
-0.000988333,0,-3.63884e-05,-0.0164554,-0.622185,0.0386492
-0.000988333,0,-3.63884e-05,-0.018258,-0.668704,0.0406866
-0.000988333,0,-3.63884e-05,-0.0204095,-0.782093,0.0427239
-0.000988333,0,-3.63884e-05,-0.022561,-0.942,0.0448214
-0.000988333,0,-3.63884e-05,-0.0252067,-1.0205,0.0470142
-0.000988333,0,-3.63884e-05,-0.028463,-1.0205,0.0491954
-0.000988333,0,-3.63884e-05,-0.0317775,-1.0205,0.0515682
-0.000988333,0,-2.44042e-05,-0.0345977,-1.0205,0.054037
-0.000988333,0,-2.44042e-05,-0.0375051,-0.988519,0.0566378
-0.000988333,0,-3.63884e-05,-0.0407904,-1.0205,0.059358
-0.000988333,0,-3.63884e-05,-0.0436106,-1.11644,0.0622102
-0.000988333,0,-3.63884e-05,-0.0473321,-1.18041,0.0652665
-0.000988333,0,-3.63884e-05,-0.0504721,-1.33159,0.0685022
-0.000988333,0,-3.63884e-05,-0.0544262,-1.32287,0.0717736
-0.000988333,0,-2.44042e-05,-0.0586129,-1.24437,0.075321
-0.000988333,0,-2.44042e-05,-0.0623053,-1.25309,0.0789162
-0.000988333,0,-3.63884e-05,-0.0660558,-1.25309,0.0827752
-0.000988333,0,-3.63884e-05,-0.0697773,-1.27635,0.0867539
-0.000988333,0,-3.63884e-05,-0.0737314,-1.38683,0.0907327
-0.000988333,0,-4.83727e-05,-0.0776564,-1.50022,0.0949032
-0.000988333,0,-2.44042e-05,-0.082221,-1.44498,0.0990977
-0.000988333,0,-3.63884e-05,-0.0865821,-1.33159,0.103508
-0.000988333,0,-3.63884e-05,-0.0906525,-1.33159,0.107978
-0.000988333,0,-3.63884e-05,-0.0946356,-1.38102,0.112544
-0.000988333,0,-3.63884e-05,-0.0992293,-1.47696,0.117134
-0.000988333,0,-3.63884e-05,-0.10362,-1.58744,0.121808
-0.000988333,0,-3.63884e-05,-0.108969,-1.61943,0.128195
-0.000988333,0,-3.63884e-05,-0.113999,-1.5322,0.133025
-0.000988333,0,-3.63884e-05,-0.119029,-1.57872,0.137975
-0.000988333,0,-3.63884e-05,-0.123884,-1.62815,0.142889
-0.000988333,0,-3.63884e-05,-0.128187,-1.76189,0.147898
-0.000988333,0,-4.83727e-05,-0.133624,-1.82585,0.152931
-0.000988333,0,-3.63884e-05,-0.139352,-1.79387,0.158061
-0.000988333,0,-3.63884e-05,-0.145225,-1.77933,0.16331
-0.000988333,0,-3.63884e-05,-0.150371,-1.88981,0.168714
-0.000988333,0,-3.63884e-05,-0.156389,-1.91598,0.174203
-0.000988333,0,-3.63884e-05,-0.161419,-1.93052,0.179716
-0.000988333,0,-3.63884e-05,-0.167234,-1.884,0.185348
-0.000988333,0,-3.63884e-05,-0.173136,-1.8433,0.191017
-0.000988333,0,-3.63884e-05,-0.178514,-1.9625,0.196818
-0.000988333,0,-4.83727e-05,-0.184329,-2.01193,0.202618
